rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,competition,element,element_no,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,9.5,owg2026,3F+3Tq,1.0,0.0,,9.35,-0.15,q,1,,2526,-1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,3.3,owg2026,2A,2.0,0.0,,4.05,0.75,,1,,2526,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,3.5,owg2026,CCoSp4,3.0,0.0,,4.3,0.8,,1,,2526,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,6.49,owg2026,3Lz!,4.0,1.0,,6.74,0.25,!,1,,2526,0.0,0.0,1.0,1.0,-2.0,0.0,1.0,1.0,0.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,3.9,owg2026,StSq4,5.0,0.0,,5.35,1.45,,1,,2526,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,3.2,owg2026,FCSp4,6.0,0.0,,3.84,0.64,,1,,2526,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,2.4,owg2026,LSp3,7.0,0.0,,3.29,0.89,,1,,2526,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,,owg2026,,,,1.33,8.39,,,0,Composition,2526,8.25,8.5,8.25,8.5,7.75,8.75,8.75,8.75,7.75,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,,owg2026,,,,1.33,8.68,,,0,Presentation,2526,8.5,8.75,8.75,8.75,8.25,8.75,9.25,8.75,8.5,1,women,individual
7,Hendrickx Loena,BEL,20,70.93,36.92,34.01,0.0,,owg2026,,,,1.33,8.5,,,0,Skating Skills,2526,8.5,8.5,8.5,8.75,8.0,8.5,8.75,9.0,8.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,9.5,owg2026,3F+3T,1.0,0.0,,10.56,1.06,,1,,2526,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,3.3,owg2026,2A,2.0,0.0,,4.24,0.94,,1,,2526,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,3.2,owg2026,FCSp4,3.0,0.0,,4.21,1.01,,1,,2526,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,5.39,owg2026,3Loq,4.0,1.0,,5.04,-0.35,q,1,,2526,-1.0,-1.0,-1.0,-2.0,0.0,1.0,-1.0,-1.0,0.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,3.3,owg2026,StSq3,5.0,0.0,,4.48,1.18,,1,,2526,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,3.5,owg2026,CCoSp4,6.0,0.0,,4.65,1.15,,1,,2526,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,2.7,owg2026,LSp4,7.0,0.0,,3.59,0.89,,1,,2526,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,,owg2026,,,,1.33,8.54,,,0,Composition,2526,8.25,8.75,8.25,8.5,9.0,9.0,8.25,8.25,8.75,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,,owg2026,,,,1.33,8.57,,,0,Presentation,2526,8.5,8.75,8.5,8.25,8.75,9.25,8.5,8.75,8.0,1,women,individual
8,Levito Isabeau,USA,25,70.84,36.77,34.07,0.0,,owg2026,,,,1.33,8.5,,,0,Skating Skills,2526,8.0,8.5,8.5,8.5,8.25,8.75,8.5,8.75,8.5,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,10.1,owg2026,3Lz+3Tq,1.0,0.0,,9.34,-0.76,q,1,,2526,-2.0,2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,3.3,owg2026,2A,2.0,0.0,,3.91,0.61,,1,,2526,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,3.2,owg2026,FCSp4,3.0,0.0,,4.07,0.87,,1,,2526,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,5.83,owg2026,3F,4.0,1.0,,7.04,1.21,,1,,2526,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,2.5,owg2026,SSp4,5.0,0.0,,3.46,0.96,,1,,2526,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,3.5,owg2026,CCoSp4,6.0,0.0,,4.55,1.05,,1,,2526,3.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,3.9,owg2026,StSq4,7.0,0.0,,5.24,1.34,,1,,2526,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,,owg2026,,,,1.33,8.18,,,0,Composition,2526,8.0,8.5,8.75,8.5,6.75,7.5,8.25,8.75,7.75,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,,owg2026,,,,1.33,8.11,,,0,Presentation,2526,8.25,8.25,8.75,8.25,7.0,8.0,7.75,8.25,8.0,1,women,individual
9,Lee Haein,KOR,15,70.07,37.61,32.46,0.0,,owg2026,,,,1.33,8.11,,,0,Skating Skills,2526,8.0,8.25,8.5,8.25,7.25,8.25,8.0,8.5,7.5,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,3.3,owg2026,2A,1.0,0.0,,4.2,0.9,,1,,2526,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,10.1,owg2026,3Lz+3Tq,2.0,0.0,,9.26,-0.84,q,1,,2526,-2.0,0.0,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,3.5,owg2026,CCoSp4,3.0,0.0,,4.2,0.7,,1,,2526,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,5.83,owg2026,3F,4.0,1.0,,6.74,0.91,,1,,2526,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,3.2,owg2026,FCSp4,5.0,0.0,,4.16,0.96,,1,,2526,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,3.9,owg2026,StSq4,6.0,0.0,,4.96,1.06,,1,,2526,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,2.7,owg2026,LSp4,7.0,0.0,,3.28,0.58,,1,,2526,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,,owg2026,,,,1.33,8.32,,,0,Composition,2526,8.75,8.5,7.75,8.25,8.75,8.5,8.0,8.25,8.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,,owg2026,,,,1.33,8.29,,,0,Presentation,2526,8.5,8.25,8.0,8.0,8.5,8.25,8.5,8.5,8.0,1,women,individual
10,Petrokina Niina,EST,22,69.63,36.8,32.83,0.0,,owg2026,,,,1.33,8.07,,,0,Skating Skills,2526,8.25,8.0,8.0,8.25,7.75,8.5,8.0,8.25,7.5,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,3.3,owg2026,2A,1.0,0.0,,3.87,0.57,,1,,2526,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,10.1,owg2026,3Lzq+3T,2.0,0.0,,9.51,-0.59,q,1,,2526,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,3.2,owg2026,FCSp4,3.0,0.0,,3.98,0.78,,1,,2526,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,5.39,owg2026,3Lo,4.0,1.0,,6.09,0.7,,1,,2526,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,3.5,owg2026,CCoSp4,5.0,0.0,,4.5,1.0,,1,,2526,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,3.9,owg2026,StSq4,6.0,0.0,,5.01,1.11,,1,,2526,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,2.7,owg2026,LSp4,7.0,0.0,,3.9,1.2,,1,,2526,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,,owg2026,,,,1.33,8.07,,,0,Composition,2526,8.0,8.5,8.0,8.25,8.25,8.5,7.25,7.75,7.75,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,,owg2026,,,,1.33,8.14,,,0,Presentation,2526,8.25,8.25,8.25,8.0,7.75,9.0,7.75,8.25,8.25,1,women,individual
11,Pinzarrone Nina,BEL,21,68.97,36.86,32.11,0.0,,owg2026,,,,1.33,7.93,,,0,Skating Skills,2526,7.75,8.25,7.75,8.0,8.0,8.5,7.25,8.0,7.75,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,3.3,owg2026,2A,1.0,0.0,,4.2,0.9,,1,,2526,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,5.9,owg2026,3Lz,2.0,0.0,,7.25,1.35,,1,,2526,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,2.8,owg2026,FCSp3,3.0,0.0,,3.24,0.44,,1,,2526,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,10.45,owg2026,3F+3T,4.0,1.0,,11.96,1.51,,1,,2526,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,2.4,owg2026,LSp3,5.0,0.0,,2.98,0.58,,1,,2526,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,3.3,owg2026,StSq3,6.0,0.0,,4.38,1.08,,1,,2526,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,2.25,owg2026,CCoSp3V,7.0,0.0,,2.41,0.16,,1,,2526,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,,owg2026,,,,1.33,8.0,,,0,Composition,2526,8.0,8.0,8.0,8.25,7.5,8.0,8.25,8.5,6.25,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,,owg2026,,,,1.33,8.21,,,0,Presentation,2526,8.25,8.25,8.25,8.0,8.0,8.5,8.5,8.25,7.75,1,women,individual
12,Samodelkina Sofia,KAZ,17,68.47,36.42,32.05,0.0,,owg2026,,,,1.33,7.89,,,0,Skating Skills,2526,8.0,8.0,8.25,8.0,6.75,8.0,8.25,8.25,6.75,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,8.0,owg2026,3A,1.0,0.0,,10.06,2.06,,1,,2526,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,9.5,owg2026,3F+3Tq,2.0,0.0,,9.05,-0.45,q,1,,2526,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,0.0,-1.0,0.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,3.0,owg2026,FSSp4,3.0,0.0,,3.3,0.3,,1,,2526,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,0.0,owg2026,2Lo*,4.0,1.0,,0.0,0.0,*,1,,2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,3.9,owg2026,StSq4,5.0,0.0,,3.96,0.06,,1,,2526,3.0,-3.0,-2.0,1.0,-2.0,-2.0,3.0,1.0,2.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,2.7,owg2026,LSp4,6.0,0.0,,3.32,0.62,,1,,2526,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,3.5,owg2026,CCoSp4,7.0,0.0,,4.5,1.0,,1,,2526,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,,owg2026,,,,1.33,8.39,,,0,Composition,2526,8.25,9.0,8.75,8.25,8.5,7.75,8.25,8.25,8.5,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,,owg2026,,,,1.33,8.07,,,0,Presentation,2526,8.0,8.75,8.5,8.0,8.0,7.75,8.0,8.0,8.0,1,women,individual
13,Glenn Amber,USA,28,67.39,34.19,33.2,0.0,,owg2026,,,,1.33,8.5,,,0,Skating Skills,2526,8.5,9.0,8.75,8.0,8.75,8.25,8.5,8.25,8.5,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,10.1,owg2026,3Lz+3T,1.0,0.0,,7.15,-2.95,F,1,,2526,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,3.3,owg2026,2A,2.0,0.0,,4.1,0.8,,1,,2526,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,3.2,owg2026,FCSp4,3.0,0.0,,4.02,0.82,,1,,2526,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,5.83,owg2026,3F,4.0,1.0,,7.42,1.59,,1,,2526,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,3.5,owg2026,CCoSp4,5.0,0.0,,4.85,1.35,,1,,2526,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,3.9,owg2026,StSq4,6.0,0.0,,4.96,1.06,,1,,2526,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,2.4,owg2026,LSp3,7.0,0.0,,3.29,0.89,,1,,2526,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,,owg2026,,,,1.33,7.82,,,0,Composition,2526,8.0,7.75,8.5,8.5,7.75,7.75,7.5,6.75,7.5,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,,owg2026,,,,1.33,7.46,,,0,Presentation,2526,7.5,7.5,8.0,8.25,7.25,7.75,7.25,7.0,7.0,1,women,individual
14,Shin Jia,KOR,14,65.66,35.79,30.87,-1.0,,owg2026,,,,1.33,7.93,,,0,Skating Skills,2526,7.75,8.0,8.25,8.25,7.75,8.25,7.5,7.5,8.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,3.3,owg2026,2A,1.0,0.0,,3.91,0.61,,1,,2526,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,9.5,owg2026,3F+3T,2.0,0.0,,8.29,-1.21,,1,,2526,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-3.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,3.2,owg2026,FCSp4,3.0,0.0,,3.79,0.59,,1,,2526,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,6.49,owg2026,3Lz,4.0,1.0,,7.67,1.18,,1,,2526,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,3.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,3.5,owg2026,CCoSp4,5.0,0.0,,4.1,0.6,,1,,2526,3.0,4.0,1.0,3.0,-2.0,1.0,0.0,2.0,2.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,3.9,owg2026,StSq4,6.0,0.0,,5.07,1.17,,1,,2526,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,2.7,owg2026,LSp4,7.0,0.0,,3.39,0.69,,1,,2526,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,,owg2026,,,,1.33,7.29,,,0,Composition,2526,7.25,7.5,7.25,7.5,6.25,8.25,7.5,7.5,6.5,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,,owg2026,,,,1.33,7.32,,,0,Presentation,2526,7.5,7.25,7.25,7.25,7.0,7.5,7.5,7.75,6.75,1,women,individual
15,Karhunen Iida,FIN,11,65.06,36.22,28.84,0.0,,owg2026,,,,1.33,7.07,,,0,Skating Skills,2526,7.0,7.25,7.0,7.5,6.75,7.5,7.25,6.75,6.75,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,10.1,owg2026,3Lz+3T,1.0,0.0,,11.7,1.6,,1,,2526,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,4.9,owg2026,3Loq,2.0,0.0,,4.2,-0.7,q,1,,2526,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,2.6,owg2026,CSp4,3.0,0.0,,3.19,0.59,,1,,2526,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,3.63,owg2026,2A,4.0,1.0,,3.96,0.33,,1,,2526,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,2.6,owg2026,FSSp3,5.0,0.0,,3.05,0.45,,1,,2526,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,3.3,owg2026,StSq3,6.0,0.0,,4.1,0.8,,1,,2526,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,3.5,owg2026,CCoSp4,7.0,0.0,,3.95,0.45,,1,,2526,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,,owg2026,,,,1.33,7.07,,,0,Composition,2526,6.5,7.0,7.25,7.0,6.75,7.25,7.5,7.0,7.25,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,,owg2026,,,,1.33,7.43,,,0,Presentation,2526,7.0,7.25,7.5,7.0,7.25,7.75,7.75,7.5,8.0,1,women,individual
16,Sauter Julia,ROU,9,63.13,34.15,28.98,0.0,,owg2026,,,,1.33,7.29,,,0,Skating Skills,2526,7.0,7.25,7.5,7.25,6.25,7.5,7.5,7.75,7.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,10.1,owg2026,3Lzq+3T,1.0,0.0,,9.43,-0.67,q,1,,2526,-2.0,-1.0,-1.0,-2.0,0.0,-3.0,0.0,-1.0,-1.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,3.3,owg2026,2Aq,2.0,0.0,,2.92,-0.38,q,1,,2526,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,0.0,-1.0,-1.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,3.2,owg2026,FCSp4,3.0,0.0,,4.16,0.96,,1,,2526,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,5.83,owg2026,3Fq,4.0,1.0,,5.07,-0.76,q,1,,2526,-2.0,-2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,-1.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,2.4,owg2026,LSp3,5.0,0.0,,3.02,0.62,,1,,2526,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,3.3,owg2026,StSq3,6.0,0.0,,4.1,0.8,,1,,2526,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,3.0,owg2026,CCoSp3,7.0,0.0,,3.94,0.94,,1,,2526,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,,owg2026,,,,1.33,7.43,,,0,Composition,2526,7.5,7.0,7.25,7.25,7.5,8.0,7.75,7.75,6.75,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,,owg2026,,,,1.33,7.32,,,0,Presentation,2526,7.25,7.25,7.5,6.75,7.25,7.25,7.75,7.5,7.25,1,women,individual
17,Mikutina Olga,AUT,10,61.72,32.64,29.08,0.0,,owg2026,,,,1.33,7.11,,,0,Skating Skills,2526,7.0,7.0,7.0,7.0,6.5,7.25,7.5,7.25,7.25,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,8.4,owg2026,3T+3T,1.0,0.0,,9.48,1.08,,1,,2526,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,3.3,owg2026,2A,2.0,0.0,,4.01,0.71,,1,,2526,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,3.2,owg2026,FCSp4,3.0,0.0,,4.07,0.87,,1,,2526,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,0.0,owg2026,2Lz*,4.0,1.0,,0.0,0.0,*,1,,2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,2.5,owg2026,SSp4,5.0,0.0,,3.25,0.75,,1,,2526,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,3.5,owg2026,CCoSp4,6.0,0.0,,4.45,0.95,,1,,2526,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,3.3,owg2026,StSq3,7.0,0.0,,4.24,0.94,,1,,2526,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,,owg2026,,,,1.33,8.25,,,0,Composition,2526,8.5,8.25,8.25,8.25,8.0,8.75,8.5,8.0,7.5,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,,owg2026,,,,1.33,7.86,,,0,Presentation,2526,8.0,8.0,7.75,7.75,7.5,8.25,8.5,7.75,7.5,1,women,individual
18,Gutmann Lara Naki,ITA,23,61.56,29.5,32.06,0.0,,owg2026,,,,1.33,8.0,,,0,Skating Skills,2526,8.25,8.0,8.0,8.0,7.5,8.25,8.25,7.75,7.75,1,women,individual
19,Kurakova Ekaterina,POL,13,60.14,31.56,28.58,0.0,5.5,owg2026,3T+2T,1.0,0.0,,6.04,0.54,,1,,2526,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,women,individual
19,Kurakova Ekaterina,POL,13,60.14,31.56,28.58,0.0,3.3,owg2026,2A,2.0,0.0,,3.63,0.33,,1,,2526,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1,women,individual
19,Kurakova Ekaterina,POL,13,60.14,31.56,28.58,0.0,3.5,owg2026,CCoSp4,3.0,0.0,,4.15,0.65,,1,,2526,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,women,individual
